date,route_id,stop_id,stop_name,hour,day_of_week,is_weekend,is_holiday,peak_hour,passenger_count,bus_capacity,buses_allocated,distance_km,travel_time_min
2025-08-01,R201,S03,University,12,4,0,0,0,76,40,2,2.36,8
2025-08-01,R201,S03,University,13,4,0,0,0,84,40,4,14.48,57
2025-08-01,R201,S03,University,14,4,0,0,0,91,40,4,7.35,25
2025-08-01,R201,S03,University,15,4,0,0,0,70,40,2,13.3,51
2025-08-01,R201,S03,University,16,4,0,0,0,16,40,1,10.25,36
2025-08-01,R201,S03,University,17,4,0,0,1,153,40,5,13.5,37
2025-08-01,R201,S03,University,18,4,0,0,1,145,40,3,8.51,23
2025-08-01,R201,S03,University,19,4,0,0,1,155,40,4,12.21,45
2025-08-01,R201,S03,University,20,4,0,0,1,156,40,4,9.21,25
2025-08-01,R201,S03,University,21,4,0,0,0,5,40,1,14.4,43
2025-08-01,R201,S03,University,22,4,0,0,0,24,40,2,8.63,31
2025-08-01,R201,S04,Market,6,4,0,0,0,22,40,1,2.1,6
2025-08-01,R201,S04,Market,7,4,0,0,1,119,40,3,9.94,29
2025-08-01,R201,S04,Market,8,4,0,0,1,90,40,4,9.96,30
2025-08-01,R201,S04,Market,9,4,0,0,1,98,40,2,10.02,28
2025-08-01,R201,S04,Market,10,4,0,0,0,29,40,1,9.48,33
2025-08-01,R201,S04,Market,11,4,0,0,0,52,40,3,6.59,26
2025-08-01,R201,S04,Market,12,4,0,0,0,58,40,3,7.2,22
2025-08-01,R201,S04,Market,13,4,0,0,0,60,40,2,7.25,24
2025-08-01,R201,S04,Market,14,4,0,0,0,62,40,3,3.1,10
2025-08-01,R201,S04,Market,15,4,0,0,0,53,40,2,13.1,36
2025-08-01,R201,S04,Market,16,4,0,0,0,25,40,1,8.46,22
2025-08-01,R201,S04,Market,17,4,0,0,1,112,40,3,13.97,40
2025-08-01,R201,S04,Market,18,4,0,0,1,127,40,3,7.23,22
2025-08-01,R201,S04,Market,19,4,0,0,1,119,40,2,5.64,17
2025-08-01,R201,S04,Market,20,4,0,0,1,122,40,4,4.84,12
2025-08-01,R201,S04,Market,21,4,0,0,0,38,40,1,9.9,31
2025-08-01,R201,S04,Market,22,4,0,0,0,5,40,1,9.88,32
2025-08-01,R201,S05,Bus Terminal,6,4,0,0,0,50,40,1,9.75,38
2025-08-01,R201,S05,Bus Terminal,7,4,0,0,1,135,40,4,4.91,16
2025-08-01,R201,S05,Bus Terminal,8,4,0,0,1,141,40,5,13.82,54
2025-08-01,R201,S05,Bus Terminal,9,4,0,0,1,150,40,3,10.42,31
2025-08-01,R201,S05,Bus Terminal,10,4,0,0,0,24,40,1,3.72,11
2025-08-01,R201,S05,Bus Terminal,11,4,0,0,0,92,40,3,3.56,10
2025-08-01,R201,S05,Bus Terminal,12,4,0,0,0,93,40,3,5.63,22
2025-08-01,R201,S05,Bus Terminal,13,4,0,0,0,87,40,4,4.86,19
2025-08-01,R201,S05,Bus Terminal,14,4,0,0,0,89,40,4,14.19,43
2025-08-01,R201,S05,Bus Terminal,15,4,0,0,0,95,40,3,2.55,7
2025-08-01,R201,S05,Bus Terminal,16,4,0,0,0,44,40,2,5.09,14
2025-08-01,R201,S05,Bus Terminal,17,4,0,0,1,167,40,6,12.84,49
2025-08-01,R201,S05,Bus Terminal,18,4,0,0,1,176,40,6,14.41,51
2025-08-01,R201,S05,Bus Terminal,19,4,0,0,1,179,40,5,5.88,18
2025-08-01,R201,S05,Bus Terminal,20,4,0,0,1,185,40,5,9.01,27
2025-08-01,R201,S05,Bus Terminal,21,4,0,0,0,10,40,1,6.9,22
2025-08-01,R201,S05,Bus Terminal,22,4,0,0,0,17,40,1,14.87,42
2025-08-01,R201,S06,Industrial Area,6,4,0,0,0,19,40,1,4.41,12
2025-08-01,R201,S06,Industrial Area,7,4,0,0,1,79,40,2,13.07,49
2025-08-01,R201,S06,Industrial Area,8,4,0,0,1,79,40,2,9.75,27
2025-08-01,R201,S06,Industrial Area,9,4,0,0,1,87,40,2,12.68,47
2025-08-01,R201,S06,Industrial Area,10,4,0,0,0,18,40,1,13.72,51
2025-08-01,R201,S06,Industrial Area,11,4,0,0,0,53,40,3,3.12,9
2025-08-01,R201,S06,Industrial Area,12,4,0,0,0,37,40,1,5.15,14
2025-08-01,R201,S06,Industrial Area,13,4,0,0,0,44,40,2,6.16,24
2025-08-01,R201,S06,Industrial Area,14,4,0,0,0,46,40,2,9.01,29
2025-08-01,R201,S06,Industrial Area,15,4,0,0,0,56,40,2,7.88,23
2025-08-01,R201,S06,Industrial Area,16,4,0,0,0,10,40,1,2.51,9
2025-08-01,R201,S06,Industrial Area,17,4,0,0,1,98,40,3,10.85,34
2025-08-01,R201,S06,Industrial Area,18,4,0,0,1,99,40,2,6.64,17
2025-08-01,R201,S06,Industrial Area,19,4,0,0,1,112,40,3,11.99,32
2025-08-01,R201,S06,Industrial Area,20,4,0,0,1,86,40,3,3.21,9
2025-08-01,R201,S06,Industrial Area,21,4,0,0,0,5,40,2,10.74,39
2025-08-01,R201,S06,Industrial Area,22,4,0,0,0,5,40,1,13.29,34
2025-08-01,R202,S01,Central Station,6,4,0,0,0,7,40,1,12.86,50
2025-08-01,R202,S01,Central Station,7,4,0,0,1,125,40,4,2.14,8
2025-08-01,R202,S01,Central Station,8,4,0,0,1,95,40,3,2.55,7
2025-08-01,R202,S01,Central Station,9,4,0,0,1,99,40,3,14.17,41
2025-08-01,R202,S01,Central Station,10,4,0,0,0,37,40,1,5.42,19
2025-08-01,R202,S01,Central Station,11,4,0,0,0,42,40,2,13.48,38
2025-08-01,R202,S01,Central Station,12,4,0,0,0,67,40,2,7.24,21
2025-08-01,R202,S01,Central Station,13,4,0,0,0,45,40,2,9.79,30
2025-08-01,R202,S01,Central Station,14,4,0,0,0,72,40,2,3.51,11
2025-08-01,R202,S01,Central Station,15,4,0,0,0,38,40,1,14.64,36
2025-08-01,R202,S01,Central Station,16,4,0,0,0,6,40,1,10.14,29
2025-08-01,R202,S01,Central Station,17,4,0,0,1,114,40,3,11.67,44
2025-08-01,R202,S01,Central Station,18,4,0,0,1,129,40,4,5.01,14
2025-08-01,R202,S01,Central Station,19,4,0,0,1,119,40,3,13.14,52
2025-08-01,R202,S01,Central Station,20,4,0,0,1,116,40,3,13.09,42
2025-08-01,R202,S01,Central Station,21,4,0,0,0,25,40,1,6.85,25
2025-08-01,R202,S01,Central Station,22,4,0,0,0,33,40,1,2.14,7
2025-08-01,R202,S02,City Mall,6,4,0,0,0,27,40,1,3.22,8
2025-08-01,R202,S02,City Mall,7,4,0,0,1,86,40,4,6.26,17
2025-08-01,R202,S02,City Mall,8,4,0,0,1,88,40,3,7.76,20
2025-08-01,R202,S02,City Mall,9,4,0,0,1,79,40,2,5.85,18
2025-08-01,R202,S02,City Mall,10,4,0,0,0,21,40,1,12.15,39
2025-08-01,R202,S02,City Mall,11,4,0,0,0,35,40,2,4.38,13
2025-08-01,R202,S02,City Mall,12,4,0,0,0,57,40,3,10.82,39
2025-08-01,R202,S02,City Mall,13,4,0,0,0,71,40,2,4.2,13
2025-08-01,R202,S02,City Mall,14,4,0,0,0,58,40,2,7.53,19
2025-08-01,R202,S02,City Mall,15,4,0,0,0,46,40,2,9.96,32
2025-08-01,R202,S02,City Mall,16,4,0,0,0,26,40,1,2.44,7
2025-08-01,R202,S02,City Mall,17,4,0,0,1,118,40,4,3.89,11
2025-08-01,R202,S02,City Mall,18,4,0,0,1,118,40,4,8.11,32
2025-08-01,R202,S02,City Mall,19,4,0,0,1,92,40,3,6.36,18
2025-08-01,R202,S02,City Mall,20,4,0,0,1,107,40,4,10.15,37
2025-08-01,R202,S02,City Mall,21,4,0,0,0,9,40,2,6.84,17
2025-08-01,R202,S02,City Mall,22,4,0,0,0,18,40,1,5.97,15
2025-08-01,R202,S03,University,6,4,0,0,0,26,40,1,11.56,40
2025-08-01,R202,S03,University,7,4,0,0,1,76,40,2,4.99,19
2025-08-01,R202,S03,University,8,4,0,0,1,96,40,3,6.85,21
2025-08-01,R202,S03,University,9,4,0,0,1,101,40,3,8.15,26
2025-08-01,R202,S03,University,10,4,0,0,0,8,40,1,9.76,34
2025-08-01,R202,S03,University,11,4,0,0,0,61,40,2,14.06,39
2025-08-01,R202,S03,University,12,4,0,0,0,40,40,1,13.39,53
2025-08-01,R202,S03,University,13,4,0,0,0,47,40,3,9.95,30
2025-08-01,R202,S03,University,14,4,0,0,0,69,40,1,13.03,45
2025-08-01,R202,S03,University,15,4,0,0,0,46,40,2,12.64,32
2025-08-01,R202,S03,University,16,4,0,0,0,28,40,1,6.47,18
2025-08-01,R202,S03,University,17,4,0,0,1,93,40,3,7.4,29
2025-08-01,R202,S03,University,18,4,0,0,1,131,40,4,4.97,17
2025-08-01,R202,S03,University,19,4,0,0,1,107,40,4,8.9,33
2025-08-01,R202,S03,University,20,4,0,0,1,111,40,2,4.59,18
2025-08-01,R202,S03,University,21,4,0,0,0,13,40,2,11.05,41
2025-08-01,R202,S03,University,22,4,0,0,0,17,40,1,6.96,27
2025-08-01,R202,S04,Market,6,4,0,0,0,5,40,1,3.39,10
2025-08-01,R202,S04,Market,7,4,0,0,1,76,40,2,4.89,14
2025-08-01,R202,S04,Market,8,4,0,0,1,70,40,1,13.05,48
2025-08-01,R202,S04,Market,9,4,0,0,1,60,40,2,5.36,20
2025-08-01,R202,S04,Market,10,4,0,0,0,27,40,1,10.51,40
2025-08-01,R202,S04,Market,11,4,0,0,0,39,40,2,8.65,30
2025-08-01,R202,S04,Market,12,4,0,0,0,45,40,3,6.39,16
2025-08-01,R202,S04,Market,13,4,0,0,0,44,40,2,10.49,33
2025-08-01,R202,S04,Market,14,4,0,0,0,39,40,1,5.27,17
2025-08-01,R202,S04,Market,15,4,0,0,0,62,40,1,7.99,21
2025-08-01,R202,S04,Market,16,4,0,0,0,17,40,1,2.07,8
2025-08-01,R202,S04,Market,17,4,0,0,1,69,40,2,6.71,18
2025-08-01,R202,S04,Market,18,4,0,0,1,81,40,2,4.73,12
2025-08-01,R202,S04,Market,19,4,0,0,1,90,40,3,6.82,20
2025-08-01,R202,S04,Market,20,4,0,0,1,90,40,3,14.07,43
2025-08-01,R202,S04,Market,21,4,0,0,0,5,40,1,10.47,37
2025-08-01,R202,S04,Market,22,4,0,0,0,18,40,1,14.62,45
2025-08-01,R202,S05,Bus Terminal,6,4,0,0,0,8,40,1,5.75,14
2025-08-01,R202,S05,Bus Terminal,7,4,0,0,1,126,40,4,12.07,48
2025-08-01,R202,S05,Bus Terminal,8,4,0,0,1,102,40,3,4.74,13
2025-08-01,R202,S05,Bus Terminal,9,4,0,0,1,112,40,3,7.1,24
2025-08-01,R202,S05,Bus Terminal,10,4,0,0,0,36,40,1,14.94,42
2025-08-01,R202,S05,Bus Terminal,11,4,0,0,0,65,40,2,11.8,43
2025-08-01,R202,S05,Bus Terminal,12,4,0,0,0,72,40,2,10.1,37
2025-08-01,R202,S05,Bus Terminal,13,4,0,0,0,70,40,2,6.97,27
2025-08-01,R202,S05,Bus Terminal,14,4,0,0,0,77,40,2,4.66,14
2025-08-01,R202,S05,Bus Terminal,15,4,0,0,0,74,40,2,11.89,47
2025-08-01,R202,S05,Bus Terminal,16,4,0,0,0,21,40,1,6.67,16
2025-08-01,R202,S05,Bus Terminal,17,4,0,0,1,134,40,3,3.98,12
2025-08-01,R202,S05,Bus Terminal,18,4,0,0,1,112,40,4,13.3,45
2025-08-01,R202,S05,Bus Terminal,19,4,0,0,1,127,40,4,10.52,37
2025-08-01,R202,S05,Bus Terminal,20,4,0,0,1,136,40,5,10.14,37
2025-08-01,R202,S05,Bus Terminal,21,4,0,0,0,14,40,1,6.22,23
2025-08-01,R202,S05,Bus Terminal,22,4,0,0,0,17,40,1,3.83,14
2025-08-01,R202,S06,Industrial Area,6,4,0,0,0,11,40,1,14.09,38
2025-08-01,R202,S06,Industrial Area,7,4,0,0,1,72,40,2,8.37,30
2025-08-01,R202,S06,Industrial Area,8,4,0,0,1,60,40,1,6.39,19
2025-08-01,R202,S06,Industrial Area,9,4,0,0,1,57,40,3,7.08,27
2025-08-01,R202,S06,Industrial Area,10,4,0,0,0,22,40,1,4.48,17
2025-08-01,R202,S06,Industrial Area,11,4,0,0,0,20,40,2,12.93,37
2025-08-01,R202,S06,Industrial Area,12,4,0,0,0,39,40,1,8.91,31
2025-08-01,R202,S06,Industrial Area,13,4,0,0,0,24,40,2,12.27,48
2025-08-01,R202,S06,Industrial Area,14,4,0,0,0,47,40,2,10.45,35
2025-08-01,R202,S06,Industrial Area,15,4,0,0,0,31,40,1,11.29,44
2025-08-01,R202,S06,Industrial Area,16,4,0,0,0,15,40,2,12.14,33
2025-08-01,R202,S06,Industrial Area,17,4,0,0,1,72,40,1,2.14,7
2025-08-01,R202,S06,Industrial Area,18,4,0,0,1,49,40,2,3.42,11
2025-08-01,R202,S06,Industrial Area,19,4,0,0,1,61,40,1,10.32,32
2025-08-01,R202,S06,Industrial Area,20,4,0,0,1,78,40,3,6.59,18
2025-08-01,R202,S06,Industrial Area,21,4,0,0,0,15,40,2,8.51,29
2025-08-01,R202,S06,Industrial Area,22,4,0,0,0,10,40,1,10.11,31
2025-08-01,R301,S01,Central Station,6,4,0,0,0,17,40,2,4.1,10
2025-08-01,R301,S01,Central Station,7,4,0,0,1,144,40,4,8.54,32
2025-08-01,R301,S01,Central Station,8,4,0,0,1,146,40,4,7.18,21
2025-08-01,R301,S01,Central Station,9,4,0,0,1,139,40,4,8.82,24
2025-08-01,R301,S01,Central Station,10,4,0,0,0,43,40,3,4.15,11
2025-08-01,R301,S01,Central Station,11,4,0,0,0,70,40,2,4.24,14
2025-08-01,R301,S01,Central Station,12,4,0,0,0,72,40,2,2.34,7
2025-08-01,R301,S01,Central Station,13,4,0,0,0,52,40,1,3.08,12
2025-08-01,R301,S01,Central Station,14,4,0,0,0,86,40,3,3.3,10
2025-08-01,R301,S01,Central Station,15,4,0,0,0,80,40,3,3.43,9
2025-08-01,R301,S01,Central Station,16,4,0,0,0,14,40,1,11.57,41
2025-08-01,R301,S01,Central Station,17,4,0,0,1,136,40,4,9.1,29
2025-08-01,R301,S01,Central Station,18,4,0,0,1,145,40,3,11.48,35
2025-08-01,R301,S01,Central Station,19,4,0,0,1,162,40,6,11.87,32
2025-08-01,R301,S01,Central Station,20,4,0,0,1,151,40,3,11.8,34
2025-08-01,R301,S01,Central Station,21,4,0,0,0,7,40,1,14.4,36
2025-08-01,R301,S01,Central Station,22,4,0,0,0,5,40,2,8.0,23
2025-08-01,R301,S02,City Mall,6,4,0,0,0,16,40,1,10.13,40
2025-08-01,R301,S02,City Mall,7,4,0,0,1,99,40,4,7.3,24
2025-08-01,R301,S02,City Mall,8,4,0,0,1,107,40,3,7.57,28
2025-08-01,R301,S02,City Mall,9,4,0,0,1,108,40,3,4.32,11
2025-08-01,R301,S02,City Mall,10,4,0,0,0,33,40,1,9.74,25
2025-08-01,R301,S02,City Mall,11,4,0,0,0,64,40,2,13.23,44
2025-08-01,R301,S02,City Mall,12,4,0,0,0,58,40,2,7.2,21
2025-08-01,R301,S02,City Mall,13,4,0,0,0,89,40,2,8.37,23
2025-08-01,R301,S02,City Mall,14,4,0,0,0,59,40,1,14.04,36
2025-08-01,R301,S02,City Mall,15,4,0,0,0,78,40,3,7.73,24
2025-08-01,R301,S02,City Mall,16,4,0,0,0,43,40,1,2.31,7
2025-08-01,R301,S02,City Mall,17,4,0,0,1,116,40,3,14.98,52
2025-08-01,R301,S02,City Mall,18,4,0,0,1,133,40,4,8.62,25
2025-08-01,R301,S02,City Mall,19,4,0,0,1,127,40,4,3.29,9
2025-08-01,R301,S02,City Mall,20,4,0,0,1,126,40,4,11.33,37
2025-08-01,R301,S02,City Mall,21,4,0,0,0,19,40,1,10.81,38
2025-08-01,R301,S02,City Mall,22,4,0,0,0,7,40,2,5.6,20
2025-08-01,R301,S03,University,6,4,0,0,0,24,40,1,11.3,28
2025-08-01,R301,S03,University,7,4,0,0,1,127,40,4,9.62,26
2025-08-01,R301,S03,University,8,4,0,0,1,125,40,5,5.48,20
2025-08-01,R301,S03,University,9,4,0,0,1,117,40,3,5.92,20
2025-08-01,R301,S03,University,10,4,0,0,0,37,40,2,5.82,20
2025-08-01,R301,S03,University,11,4,0,0,0,82,40,3,12.39,43
2025-08-01,R301,S03,University,12,4,0,0,0,75,40,2,8.55,24
2025-08-01,R301,S03,University,13,4,0,0,0,68,40,3,7.76,23
2025-08-01,R301,S03,University,14,4,0,0,0,64,40,1,12.22,42
2025-08-01,R301,S03,University,15,4,0,0,0,64,40,1,8.13,23
2025-08-01,R301,S03,University,16,4,0,0,0,52,40,3,4.94,12
2025-08-01,R301,S03,University,17,4,0,0,1,152,40,5,6.99,27
2025-08-01,R301,S03,University,18,4,0,0,1,135,40,4,5.75,21
2025-08-01,R301,S03,University,19,4,0,0,1,145,40,4,12.83,34
2025-08-01,R301,S03,University,20,4,0,0,1,139,40,3,6.31,20
2025-08-01,R301,S03,University,21,4,0,0,0,20,40,1,14.22,56
2025-08-01,R301,S03,University,22,4,0,0,0,20,40,1,4.64,13
2025-08-01,R301,S04,Market,6,4,0,0,0,33,40,1,11.47,32
2025-08-01,R301,S04,Market,7,4,0,0,1,90,40,3,6.45,19
2025-08-01,R301,S04,Market,8,4,0,0,1,100,40,3,4.08,12
2025-08-01,R301,S04,Market,9,4,0,0,1,82,40,3,10.82,39
2025-08-01,R301,S04,Market,10,4,0,0,0,9,40,1,14.39,53
2025-08-01,R301,S04,Market,11,4,0,0,0,64,40,3,5.31,15
2025-08-01,R301,S04,Market,12,4,0,0,0,45,40,2,11.06,43
2025-08-01,R301,S04,Market,13,4,0,0,0,47,40,1,13.15,45
2025-08-01,R301,S04,Market,14,4,0,0,0,55,40,2,9.85,26
2025-08-01,R301,S04,Market,15,4,0,0,0,62,40,2,14.33,51
2025-08-01,R301,S04,Market,16,4,0,0,0,11,40,1,7.21,27
2025-08-01,R301,S04,Market,17,4,0,0,1,75,40,1,7.65,19
2025-08-01,R301,S04,Market,18,4,0,0,1,101,40,3,7.86,22
2025-08-01,R301,S04,Market,19,4,0,0,1,122,40,4,6.07,22
2025-08-01,R301,S04,Market,20,4,0,0,1,113,40,4,10.65,41
2025-08-01,R301,S04,Market,21,4,0,0,0,24,40,1,14.84,46
2025-08-01,R301,S04,Market,22,4,0,0,0,5,40,2,11.54,33
2025-08-01,R301,S05,Bus Terminal,6,4,0,0,0,17,40,1,8.35,24
2025-08-01,R301,S05,Bus Terminal,7,4,0,0,1,153,40,3,4.16,15
2025-08-01,R301,S05,Bus Terminal,8,4,0,0,1,151,40,4,8.55,32
2025-08-01,R301,S05,Bus Terminal,9,4,0,0,1,152,40,3,4.06,15
2025-08-01,R301,S05,Bus Terminal,10,4,0,0,0,42,40,3,14.94,50
2025-08-01,R301,S05,Bus Terminal,11,4,0,0,0,87,40,2,7.29,23
2025-08-01,R301,S05,Bus Terminal,12,4,0,0,0,87,40,3,9.58,29
2025-08-01,R301,S05,Bus Terminal,13,4,0,0,0,90,40,3,11.46,37
2025-08-01,R301,S05,Bus Terminal,14,4,0,0,0,88,40,3,2.94,11
2025-08-01,R301,S05,Bus Terminal,15,4,0,0,0,91,40,4,6.73,25
2025-08-01,R301,S05,Bus Terminal,16,4,0,0,0,43,40,3,14.06,36
2025-08-01,R301,S05,Bus Terminal,17,4,0,0,1,180,40,6,2.3,8
2025-08-01,R301,S05,Bus Terminal,18,4,0,0,1,159,40,5,11.95,46
2025-08-01,R301,S05,Bus Terminal,19,4,0,0,1,170,40,5,6.51,21
2025-08-01,R301,S05,Bus Terminal,20,4,0,0,1,161,40,5,13.69,42
2025-08-01,R301,S05,Bus Terminal,21,4,0,0,0,8,40,1,10.95,33
2025-08-01,R301,S05,Bus Terminal,22,4,0,0,0,10,40,1,13.07,43
2025-08-01,R301,S06,Industrial Area,6,4,0,0,0,23,40,1,5.14,20
2025-08-01,R301,S06,Industrial Area,7,4,0,0,1,83,40,2,4.29,14
2025-08-01,R301,S06,Industrial Area,8,4,0,0,1,83,40,3,9.72,37
2025-08-01,R301,S06,Industrial Area,9,4,0,0,1,77,40,3,10.61,34
2025-08-01,R301,S06,Industrial Area,10,4,0,0,0,18,40,1,13.86,51
2025-08-01,R301,S06,Industrial Area,11,4,0,0,0,52,40,1,14.69,58
2025-08-01,R301,S06,Industrial Area,12,4,0,0,0,29,40,1,7.72,29
2025-08-01,R301,S06,Industrial Area,13,4,0,0,0,44,40,2,10.96,35
2025-08-01,R301,S06,Industrial Area,14,4,0,0,0,45,40,2,7.93,22
2025-08-01,R301,S06,Industrial Area,15,4,0,0,0,52,40,2,13.4,38
2025-08-01,R301,S06,Industrial Area,16,4,0,0,0,5,40,1,6.87,21
2025-08-01,R301,S06,Industrial Area,17,4,0,0,1,103,40,2,9.03,31
2025-08-01,R301,S06,Industrial Area,18,4,0,0,1,90,40,4,14.73,44
2025-08-01,R301,S06,Industrial Area,19,4,0,0,1,91,40,4,14.75,47
2025-08-01,R301,S06,Industrial Area,20,4,0,0,1,84,40,4,6.6,16
2025-08-01,R301,S06,Industrial Area,21,4,0,0,0,14,40,1,6.5,16
2025-08-01,R301,S06,Industrial Area,22,4,0,0,0,9,40,1,3.34,9
2025-08-01,R302,S01,Central Station,6,4,0,0,0,32,40,1,10.43,37
2025-08-01,R302,S01,Central Station,7,4,0,0,1,74,40,2,10.97,35
2025-08-01,R302,S01,Central Station,8,4,0,0,1,90,40,2,9.04,28
2025-08-01,R302,S01,Central Station,9,4,0,0,1,92,40,2,3.45,13
2025-08-01,R302,S01,Central Station,10,4,0,0,0,18,40,2,8.61,23
2025-08-01,R302,S01,Central Station,11,4,0,0,0,45,40,2,13.46,37
2025-08-01,R302,S01,Central Station,12,4,0,0,0,45,40,3,8.62,26
2025-08-01,R302,S01,Central Station,13,4,0,0,0,51,40,2,12.87,44
2025-08-01,R302,S01,Central Station,14,4,0,0,0,31,40,1,9.63,30
2025-08-01,R302,S01,Central Station,15,4,0,0,0,59,40,2,5.16,16
2025-08-01,R302,S01,Central Station,16,4,0,0,0,15,40,1,8.25,28
2025-08-01,R302,S01,Central Station,17,4,0,0,1,99,40,4,10.95,33
2025-08-01,R302,S01,Central Station,18,4,0,0,1,102,40,3,8.86,23
2025-08-01,R302,S01,Central Station,19,4,0,0,1,93,40,3,12.4,47
2025-08-01,R302,S01,Central Station,20,4,0,0,1,97,40,2,2.58,7
2025-08-01,R302,S01,Central Station,21,4,0,0,0,5,40,2,4.52,12
2025-08-01,R302,S01,Central Station,22,4,0,0,0,17,40,1,6.91,18
2025-08-01,R302,S02,City Mall,6,4,0,0,0,28,40,1,6.08,18
2025-08-01,R302,S02,City Mall,7,4,0,0,1,59,40,1,11.45,38
2025-08-01,R302,S02,City Mall,8,4,0,0,1,72,40,3,11.54,40
2025-08-01,R302,S02,City Mall,9,4,0,0,1,63,40,2,6.95,19
2025-08-01,R302,S02,City Mall,10,4,0,0,0,15,40,1,14.27,52
2025-08-01,R302,S02,City Mall,11,4,0,0,0,48,40,3,2.52,6
2025-08-01,R302,S02,City Mall,12,4,0,0,0,52,40,3,3.53,12
2025-08-01,R302,S02,City Mall,13,4,0,0,0,53,40,2,2.05,7
2025-08-01,R302,S02,City Mall,14,4,0,0,0,55,40,2,2.72,7
2025-08-01,R302,S02,City Mall,15,4,0,0,0,40,40,1,11.64,44
2025-08-01,R302,S02,City Mall,16,4,0,0,0,5,40,1,14.32,37
2025-08-01,R302,S02,City Mall,17,4,0,0,1,83,40,3,8.14,21
2025-08-01,R302,S02,City Mall,18,4,0,0,1,90,40,4,7.97,23
2025-08-01,R302,S02,City Mall,19,4,0,0,1,72,40,2,12.51,44
2025-08-01,R302,S02,City Mall,20,4,0,0,1,101,40,2,5.89,14
2025-08-01,R302,S02,City Mall,21,4,0,0,0,17,40,1,8.43,32
2025-08-01,R302,S02,City Mall,22,4,0,0,0,6,40,1,5.26,20
2025-08-01,R302,S03,University,6,4,0,0,0,11,40,2,6.99,24
2025-08-01,R302,S03,University,7,4,0,0,1,75,40,2,5.05,16
2025-08-01,R302,S03,University,8,4,0,0,1,83,40,3,7.44,25
2025-08-01,R302,S03,University,9,4,0,0,1,80,40,2,2.98,10
2025-08-01,R302,S03,University,10,4,0,0,0,28,40,1,3.57,13
2025-08-01,R302,S03,University,11,4,0,0,0,42,40,2,11.68,34
2025-08-01,R302,S03,University,12,4,0,0,0,51,40,1,7.03,18
2025-08-01,R302,S03,University,13,4,0,0,0,45,40,1,14.95,47
2025-08-01,R302,S03,University,14,4,0,0,0,48,40,2,6.2,19
2025-08-01,R302,S03,University,15,4,0,0,0,43,40,3,13.96,53
2025-08-01,R302,S03,University,16,4,0,0,0,25,40,1,3.88,10
2025-08-01,R302,S03,University,17,4,0,0,1,98,40,3,3.48,9
2025-08-01,R302,S03,University,18,4,0,0,1,96,40,3,7.25,28
2025-08-01,R302,S03,University,19,4,0,0,1,97,40,3,11.01,33
2025-08-01,R302,S03,University,20,4,0,0,1,82,40,3,13.24,50
2025-08-01,R302,S03,University,21,4,0,0,0,12,40,1,12.17,46
2025-08-01,R302,S03,University,22,4,0,0,0,22,40,1,14.52,55
2025-08-01,R302,S04,Market,6,4,0,0,0,19,40,1,13.4,48
2025-08-01,R302,S04,Market,7,4,0,0,1,53,40,1,5.11,20
2025-08-01,R302,S04,Market,8,4,0,0,1,63,40,3,14.62,43
2025-08-01,R302,S04,Market,9,4,0,0,1,67,40,3,10.67,37
2025-08-01,R302,S04,Market,10,4,0,0,0,6,40,1,10.12,26
2025-08-01,R302,S04,Market,11,4,0,0,0,21,40,1,8.29,26
2025-08-01,R302,S04,Market,12,4,0,0,0,32,40,1,4.4,14
2025-08-01,R302,S04,Market,13,4,0,0,0,28,40,1,3.99,10
2025-08-01,R302,S04,Market,14,4,0,0,0,35,40,2,9.71,31
2025-08-01,R302,S04,Market,15,4,0,0,0,19,40,1,4.96,12
2025-08-01,R302,S04,Market,16,4,0,0,0,20,40,1,8.43,29
2025-08-01,R302,S04,Market,17,4,0,0,1,64,40,2,5.7,15
2025-08-01,R302,S04,Market,18,4,0,0,1,80,40,2,14.9,54
2025-08-01,R302,S04,Market,19,4,0,0,1,67,40,2,7.54,25
2025-08-01,R302,S04,Market,20,4,0,0,1,70,40,2,4.44,16
2025-08-01,R302,S04,Market,21,4,0,0,0,5,40,1,3.69,13
2025-08-01,R302,S04,Market,22,4,0,0,0,5,40,1,11.49,28
2025-08-01,R302,S05,Bus Terminal,6,4,0,0,0,46,40,2,9.8,36
2025-08-01,R302,S05,Bus Terminal,7,4,0,0,1,90,40,2,10.62,39
2025-08-01,R302,S05,Bus Terminal,8,4,0,0,1,105,40,3,13.83,50
2025-08-01,R302,S05,Bus Terminal,9,4,0,0,1,84,40,3,6.25,15
2025-08-01,R302,S05,Bus Terminal,10,4,0,0,0,25,40,1,11.86,33
2025-08-01,R302,S05,Bus Terminal,11,4,0,0,0,57,40,2,9.14,27
2025-08-01,R302,S05,Bus Terminal,12,4,0,0,0,52,40,1,11.31,34
2025-08-01,R302,S05,Bus Terminal,13,4,0,0,0,47,40,1,13.74,36
2025-08-01,R302,S05,Bus Terminal,14,4,0,0,0,50,40,2,5.36,14
2025-08-01,R302,S05,Bus Terminal,15,4,0,0,0,48,40,2,3.09,10
2025-08-01,R302,S05,Bus Terminal,16,4,0,0,0,45,40,3,7.26,23
2025-08-01,R302,S05,Bus Terminal,17,4,0,0,1,105,40,2,14.39,50
2025-08-01,R302,S05,Bus Terminal,18,4,0,0,1,110,40,3,14.82,51
2025-08-01,R302,S05,Bus Terminal,19,4,0,0,1,123,40,4,3.7,12
